processo,uf,municipio,parecer_licitacao,modo_processamento,numeroItem,descricao,classificacao,grau_confianca,produto_referencia,categoria_portfolio,subcategoria_portfolio,motivos_pro,motivos_contra,sinais_lexicais,observacao
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,3,DESINSTALACAO DE AR-CONDICIONADO DE 9.000 BTUS A 30.000 BTUS:,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,4,INSTALACAO DE AR-CONDICIONADO 12.000 BTUS :Com kit de instalacao ate 3 metros. Obs: Servico de eletricista nao incluso.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,5,INSTALACAO DE AR-CONDICIONADO 9.000 BTUS:Com kit de instalacao ate 3 metros. Obs: Servico de eletricista nao incluso.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,6,INSTALACAO DE AR-CONDICIONADO SPLIT  18.000 BTUS :Com kit de instalacao ate 3 metros. Obs: Servico de eletricista nao incluso.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,7,INSTALACAO DE AR-CONDICIONADO SPLIT 30.000 BTUS :Com kit de instalacao ate 3 metros. Obs: Servico de eletricista nao incluso.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,8,INSTALACAO DE AR CONDICIONADO TIPO SPLIT DE 18.000 BTUS:Com kit de instalacao de ate 3 metros. Obs: Servico de eletricista nao incluso.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,9,INSTALACAO DE AR CONDICIONADO TIPO SPLIT DE 9.000 BTUS:Com ate 3 metros de tubulacao.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,10,MANUTENCAO CORRETIVA AR-CONDICIONADO :Com kit de instalacao ate 3 metros. Obs: Servico de eletricista nao incluso.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,11,"MANUTENCOES PREVENTIVAS EM ARES-CONDICIONADOS SPLIT DE 12.000 BTUS:Limpeza, higienizacao, lubrificacao. Obs: recarga de gas e pecas nao incluso.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,12,"MANUTENCOES PREVENTIVAS EM ARES-CONDICIONADOS SPLIT DE 18.000 BTUS :Limpeza, higienizacao, lubrificacao. Obs: recarga de gas e pecas nao incluso.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,13,"MANUTENCOES PREVENTIVAS EM ARES-CONDICIONADOS SPLIT DE 18.000 BTUS - TIPO JANELA:Limpeza, higienizacao, lubrificacao. Obs: recarga de gas e pecas nao incluso.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,14,"MANUTENCOES PREVENTIVAS EM ARES-CONDICIONADOS SPLIT DE 30.000 BTUS:Limpeza, higienizacao, lubrificacao. Obs: recarga de gas e pecas nao incluso.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,15,"MANUTENCOES PREVENTIVAS EM ARES-CONDICIONADOS SPLIT  DE 9.000 BTUS:Limpeza, higienizacao, lubrificacao. Obs: recarga de gas e pecas nao incluso.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,16,PLACA DE AR CONDICIONADO:,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000022/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,17,RECARGA DE GAS :Incluindo o gas.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000040/2026,MG,Bocaiúva,NAO_ADERENTE,meepp,1,"FORNECIMENTO DE REFEICOES EM SISTEMA SELF SERVICE SEM BALANCA :Restaurante que fornece almoco e jantar contendo no minimo arroz, feijao, 3 tipos de carnes, inclusive churrasco, guarnicao e salada, acompanhado de refrigerante 290 ml ou suco natural 300 ml sabores variados. Sendo necessario atendimento a partir das 11:00 horas ate as20:00 horas. Refeicoes self service sem balanca na cidade de Montes…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18803072000132-1-000250/2025,MG,Bocaiúva,NAO_ADERENTE,llm,1,"VEICULO AUTOMOTOR TIPO VAN COM ACESSIBILIDADE PARA PASSAGEIRO PCD ESPECIFICACOES MINIMAS: VEICULO AUTOMOTORTIPO VAN, 0KM, ANO/MODELO MINIMO 2025 /2025 ou 2025/2026  COR BRANCA, MINIMO 3.665 MM DE ENTRE EIXOS TETO ALTO, BANCO RECLINAVEL CAPACIDADE MINIMA PARA 15 PASSAGEIROS E 01 MOTORISTA, 1 BANCO ADAPTADO PARA PASSAGEIRO PCD TIPO CADEIRANTE E DIFICULDADE DE LOCOMOCAO, COM POLTRONA ELEVATORIA PARA …",NAO_ADERENTE,0.98,,Veículos Especiais Customizados,,Ambos envolvem veículos,Contexto: TFD vs emergência | Usuário final: pacientes ambulatoriais vs operações críticas | Finalidade: transporte eletivo vs resgate/combate,,
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120865,"Afastador labial expandex para afastar tecidos moles dos lábios e bochechas permitindo maior visibilidade e facilidades acesso aos dentes e gengivas, para execução de procedimentos odontológicos. Esterelizável em autoclave.",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120866,"Agulha para sutura, tipo G 13, aço inox",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120867,"Alavanca odontológica, seldin, reta infantil",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120868,"Alicate perfurador Ainsworth em aço inoxidável, autoclavável, perfura o lençol com 5 diâmetros diferentes",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120869,Aparelho fotopolimerizador de resinas compostas,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120870,"Arco ostby adulto, autoclavavel utilizado para apoio do lençol de borracha, para isolamento absoluto do dente a ser restaurado",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120871,"Arco ostby infantil, autoclavavel utilizado para apoio do lençol de borracha, para isolamento absoluto do dente a ser restaurado",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120872,"Avental RX para paciente com protetor de tireóide utilizado nos procedimentos radiográficos. Avental confeccionado em borracha plumbífera de excelente flexibilidade, o que garante conforto e liberdade de movimentos ao paciente, tecido especial lavável que permita a higienização de forma simples e prática. Avental odontológico plumbífero para uso em pacientes. Material: borracha plumbífera, tecido …",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120873,Broca carbide CA baixa rotação nº 1,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120874,Broca carbide CA baixa rotação nº 2,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120875,Broca carbide CA baixa rotação nº 3,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120876,Broca carbide CA baixa rotação nº 4,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120877,Broca diamantada nº 1014 com haste longa (HL) resistente à esterilização em autoclave,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120878,Broca diamantada nº 1015 com haste longa (HL) resistente à esterilização em autoclave,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120879,Caneta de Alta Rotação,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120880,Caneta Odontológica,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120881,"Cimento biocêramico obturador (base e forramento de restaurações); utilizado como proteção pulpar direta e indireta; dessensibilizante dentinário; adequação do meio para dentes decíduos e dentes permanentes; adequação do meio para pacientes especiais;preenchimento de cavidades com esmalte sem suporte dentário para dentes posteriores e anteriores, presa rápida (inicial de 5 minutos), elevando o pH …",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120882,"Cimento compósito de ionômero de vidro Fotopolimerizável, pronto para uso. Material monocomponente pronto para usar, dispensa necessidade de mistura e é fotopolimerizável em segundos. Radiopaco. Elevada resistência a compressão (acima de 200 Mpa). Seringa com 5g",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120883,"Conjunto de aspiração endodôntico com 1 cânula e 3 agulhas com bisel nos diâmetros 1mm; 1,5mm e 2 mm",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120884,Contra angulo,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120885,"Elástico Separador Odontológico Elástico separador indicado para promover o afastamento interdental prévio à colocação de bandas ortodônticas. Fabricado em material elástico atóxico, biocompatível, resistente à tração e à deformação permanente. Possui elasticidade uniforme, facilitando a aplicação e o conforto do paciente. Embalagem individual, devidamente identificada com lote e validade.",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120886,"Envelope para autoclave para esterilizar broca, 5,5cm x 10cm",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120887,"Escova de Carbeto de Silício. Escova abrasiva confeccionada em material de alta resistência, com filamentos de carbeto de silício. Indicada para acabamento, limpeza e polimento de superfícies metálicas, cerâmicas, acrílicas ou compostas, sem danificar a estrutura. Possui excelente durabilidade e poder de corte uniforme. Compatível com micromotores e contra-ângulos. Deve apresentar diâmetro padrão …",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120888,Escova para limpeza de brocas com cerdas de latão onduladas e resistentes,NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120889,"Estojo/porta kit de higiene bucal para viagem, que seja atóxico. Projetado para guardar além da escova o creme dental e o fio dental",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120890,"Fio ortodôntico em aço inoxidável de alta resistência, com excelente memória elástica, superfície lisa e polida, destinado ao alinhamento, nivelamento e movimentação dentária em tratamentos ortodônticos fixos. Material esterilizável, atóxico e biocompatível. Apresentação em rolo de 5 metros com espessura 0.016. Embalagem individual contendo identificação do fabricante, número de lote, data de fabr…",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
18025890000151-1-000037/2026,MG,Brazópolis,NAO_ADERENTE,pre_filtro,2120891,"Fio Retrator Gengival #00 Fio retrator gengival trançado, absorvente e flexível, indicado para retração gengival durante procedimentos restauradores e protéticos. Espessura #000, de diâmetro extrafino, permitindo adaptação precisa em sulcos estreitos. Compatível com agentes hemostáticos. Embalagem individual, com número de lote e data de validade.",NAO_ADERENTE,0.85,,,,,Pré-filtro heurístico: score=-1. Termos negativos: ['dental']. Contexto dominante claramente não-aderente ao portfólio da Resgatécnica.,,Classificado por pré-filtro heurístico sem análise LLM.
